Тип объекта;Тип заявки;Площадь;Цена;Цена за кв.метр;Статус объекта;Район
Торговое помещение;Сдать в аренду;124;149000;1201,61;Активный;5-й Заречный мкр
Торговое помещение;Сдать в аренду;125;150000;1200;Активный;Дом Обороны
Торговое помещение;Сдать в аренду;125;187500;1500;Активный;Европейский мкр.
Торговое помещение;Сдать в аренду;125,5;60000;478,09;Активный;Центр: КПД
Торговое помещение;Сдать в аренду;126;163800;1300;Активный;Южный
Торговое помещение;Сдать в аренду;127;127000;1000;Активный;Центр: КПД
Торговое помещение;Сдать в аренду;127;165000;1299,21;Активный;Лесобаза мкр.
Торговое помещение;Сдать в аренду;128,4;256800;2000;Активный;Центр: КПД
Торговое помещение;Сдать в аренду;129,6;213840;1650;Активный;Дом Обороны
Торговое помещение;Сдать в аренду;130;142000;1092,31;Активный;Центр: КПД
Торговое помещение;Сдать в аренду;130;150000;1153,85;Активный;Тюменский 2-й мкр.
Торговое помещение;Сдать в аренду;130;169000;1300;Активный;Центр: Дом печати
Торговое помещение;Сдать в аренду;130;195000;1500;Активный;Центр: КПД
Торговое помещение;Сдать в аренду;130,5;195750;1500;Активный;Тюменская слобода мкр.
Торговое помещение;Сдать в аренду;131;328000;2503,82;Активный;Центр: Драмтеатр
Торговое помещение;Сдать в аренду;131,6;131600;1000;Активный;Лесобаза мкр.
Торговое помещение;Сдать в аренду;132,2;170000;1285,93;Активный;Дом Обороны
Торговое помещение;Сдать в аренду;133;172900;1300;Активный;Центр: Дом печати
Торговое помещение;Сдать в аренду;133,7;294140;2200;Активный;1-й Заречный мкр
